forward_bytes,backward_bytes,ratio,byte_rate,duration,label
20745865,32194,644.381580990837,3212125.3505557524,6.45861002790897,1
15583598,25665,607.1689394529728,1845430.6919744152,8.44442333584861,1
17432140,41159,423.52137998056367,5010646.506248767,3.4790201181145815,1
22087920,25673,860.3225052582379,5883822.174876913,3.754008762248507,1
15375616,28195,545.3119591431408,3292667.8232219126,4.669652945724354,1
15765908,37234,423.41635557942794,1992733.0871221696,7.911700820288247,1
9221995,30739,299.9998373454782,1474404.6902353575,6.254724405772138,1
22364577,2816,7939.14696485623,4437235.145511691,5.040205503335111,1
5763190,44481,129.5622948608426,2399564.8807993405,2.401764605789768,1
7250881,34826,208.19711717920003,742611.9212889441,9.76402450881036,1
5657106,25563,221.2918948521358,603097.5798614224,9.380084067490156,1
4358349,13809,315.5937002172339,3899429.7611959036,1.1176888075715337,1
13548310,25785,525.4134026215776,1633000.5246151637,8.296574187073714,1
11980571,41985,285.34680607821656,5388413.87822549,2.2233947263058855,1
17910337,23082,775.9102802928562,11625117.97608501,1.540658515194842,1
17153865,33274,515.5181066867017,2321415.870030691,7.389397660908217,1
14631835,31866,459.15319923431764,6376888.083503592,2.294510238912798,1
10137875,25908,391.28777644833843,1025588.9423726489,9.884930093480271,1
23989390,30072,797.7052505569781,5949310.952266233,4.03229721769071,1
14865106,45291,328.20599664399896,2174296.3681808864,6.8367432414178255,1
24379510,17484,1394.3099799828424,3776361.3194302823,6.455820282492988,1
5378656,45331,118.65031324450719,4407569.699495335,1.2203223923187996,1
11045472,49257,224.23711884363962,9963177.797374256,1.1086294177055616,1
18226505,16701,1091.2767931984195,2825010.8469983735,6.451835404230748,1
12302146,19886,618.6024035802283,1951099.6264633639,6.305237227839221,1
14404819,30410,473.6713360297261,2804970.4337306344,5.135461973779691,1
5087241,16957,299.99062389432714,1302147.4867345325,3.906808600274272,1
16366776,33875,483.137796670209,2954404.029465189,5.539789357436917,1
11997018,26279,456.50753424657535,2169845.7007650184,5.528972864646659,1
19893354,39311,506.03769841269843,2951831.534111965,6.739325659377359,1
5869883,45513,128.96873489475766,841303.1732048864,6.9771316535501535,1
24258932,22353,1085.2166055292118,2814571.2705295733,8.619050529651567,1
9868518,47624,207.21297637795274,7682289.4301940035,1.2845803441371757,1
6955227,14476,480.4328935552946,763807.4900790399,9.105994756977655,1
18374179,14136,1299.7226427106175,2571777.1041802843,7.144545680157805,1
9653278,5971,1616.4229738780978,2146708.8199057854,4.496780332054378,1
21463979,49651,432.2883066140337,3246945.801473317,6.610513483243428,1
11099312,33499,331.3227462686567,3796372.7129915133,2.9236623585500974,1
8590585,4259,2016.5692488262912,1781498.7670107102,4.822111111766127,1
23432026,5295,4424.476208459215,2837622.7960151713,8.257625373219168,1
14456519,21927,659.2721178402043,1475633.0184866441,9.796825375204794,1
5844040,28718,203.49037222744525,1097259.8522631926,5.326031010745691,1
15523201,48992,316.84528402016616,7437989.558927772,2.0870157018932085,1
22211852,42684,520.366686189528,6190626.798949802,3.587981107788324,1
21482530,23829,901.4909777591272,4396218.180093267,4.886593230808267,1
7957874,40743,195.31400942470057,1213615.0800226447,6.557164731218991,1
16235683,15274,1062.892504091653,3048089.5787380207,5.326511108220759,1
12063736,44858,268.9256559441807,1859571.5996351917,6.487373759830838,1
9025764,16295,553.8637702503681,2766202.824865066,3.262871369687171,1
11289165,11523,979.6220930232558,1173446.7213775064,9.620517740036528,1
17120969,47499,360.44145263157895,3834091.874914821,4.46545611283255,1
19360981,39191,494.003393549704,2537525.400122575,7.629866877023091,1
21993949,46403,473.9666623566934,6707788.621605684,3.2788673347812165,1
5418137,14546,372.45734515707704,657781.7216416264,8.236983214550186,1
16449024,30348,541.9955846980131,7669863.150498918,2.144630702951982,1
4522797,9080,498.05054509415265,493294.8225251311,9.168547476027046,1
15532766,7630,2035.482374524964,2868990.387616338,5.414018139288779,1
21191615,41438,511.3930114143681,2885898.420786274,7.34316039932766,1
17859983,43244,412.9953289397618,5806712.507791107,3.0757477619283753,1
17024171,8614,1976.1080673244342,7441504.005721075,2.2877325587558253,1
21924633,49692,441.20163805767413,3163865.2912900955,6.92969863804158,1
20938002,18198,1150.5028847738886,3991378.802169201,5.245806784517869,1
19599220,44625,439.1883655268229,2582194.377453506,7.590141226830588,1
11883060,4810,2469.977135730617,1694281.9693838435,7.013625957621146,1
19828495,14584,1359.5128556736372,3551582.46389895,5.583002844943702,1
14978041,13511,1108.4991859088218,3559861.7290844033,4.207478306707253,1
17637651,17065,1033.4964842376655,3205095.711747677,5.503002901084201,1
10637056,39969,266.1259944958719,2010943.7311594898,5.289584106794863,1
6090923,41167,147.95285172949863,1503580.4979331465,4.05094573145416,1
16099015,11327,1421.1701094632767,4550322.642574921,3.537994174164745,1
4190477,35948,116.56727586302817,735505.003212185,5.697414676581193,1
14955983,29460,507.65360985709924,2319442.943569569,6.448092651498074,1
8915782,49282,180.90988779092183,6710238.047043711,1.3286834144323647,1
17319339,17672,979.9886267187235,4746787.8921242505,3.648643965898667,1
6182931,4060,1522.514405318887,789156.7055905783,7.834858344608379,1
10631430,21719,489.47651933701655,2605493.3785444684,4.080390335107716,1
13951767,27325,510.567481519432,3757145.2071529836,3.713395738189235,1
12744039,25278,504.1354088373749,1430825.0187375348,8.906776742864404,1
15305807,48148,317.88421358699037,2635195.7171876985,5.808223996483448,1
22470368,10524,2134.9518289786224,5497477.541539285,4.087396052137092,1
23114315,22175,1042.3121843434344,3088602.854321411,7.483744621831086,1
19993149,33017,605.5227148827912,2106296.4441876872,9.492086954412793,1
16102758,38823,414.76298166082836,2913147.583645086,5.527614903688254,1
10004327,2949,3391.297288135593,1242768.8738416887,8.050030227321585,1
7177640,33161,216.44171039141185,1188661.3245211728,6.03842309994511,1
6375804,46592,136.84038374863178,3655843.912048417,1.7440033418788805,1
9023331,10617,849.814560180825,3381162.923633473,2.6687063604445678,1
22063017,7929,2782.2215636822193,2221815.0271289744,9.930177233750099,1
21935391,22140,990.7136534031887,14136459.612024713,1.5516891500430123,1
13199280,22845,577.7501531996849,2413116.260509269,5.46980691150554,1
19216272,8432,2278.699395233013,2070172.1279386443,9.28245131922167,1
18024141,7189,2506.8346314325454,1811283.5451766786,9.951032265487658,1
12549906,8614,1456.7505513639003,2034468.2492778208,6.168641857377162,1
24796136,19013,1304.0988745135164,4466419.703515637,5.551680685198999,1
23766009,38657,614.77595840447,2716401.113281726,8.749079391772122,1
20610811,1557,13229.018613607188,2743541.0739724627,7.5124849398215625,1
23577428,34607,681.2710355987055,3871487.821578435,6.090017349037483,1
6762108,7998,845.3691711463933,1003796.5405279853,6.736532481416214,1
8992332,13974,643.4584615384615,4768160.010329417,1.8859123814049077,1
15785702,28897,546.2558654578171,7843682.097763669,2.0125371991428236,1
8871482,44246,200.4990620833051,2219497.004295895,3.997068697470198,1
18442124,35928,513.2935511703638,1962131.4888676503,9.399025551872155,1
7700568,48904,157.45972804416726,834532.0669408367,9.22740815488151,1
23966507,19361,1237.8115380642496,22494146.57919774,1.0654552692460837,1
16044907,26816,598.3110340455681,4223725.336249585,3.7987571924472996,1
24852189,9798,2536.196448617206,2876703.336943277,8.639121274982564,1
9668843,48334,200.03812971966485,1513812.9293173288,6.38707915142479,1
16210878,10415,1556.3438940092167,2611596.2193564693,6.2072681373365475,1
24534870,19452,1261.2383694031769,2585280.546365017,9.490215688388934,1
12059777,8820,1367.1666477723613,2980121.7416145494,4.046739712541521,1
24987779,23099,1081.7220346320346,5849167.167696359,4.27202339813468,1
5013295,42037,119.25626813835102,743588.4528292791,6.742029116946233,1
19983239,44147,452.64199963758267,3339693.888312956,5.983554082585251,1
12757529,33305,383.03996276947095,1680697.6536748265,7.590615106831265,1
19070567,11679,1632.7540239726027,2154339.223983511,8.852165335753067,1
24196073,29287,826.1428912865338,13792929.372397766,1.7542374318555471,1
18942032,35364,535.6152127809981,2238313.4470444703,8.46263601954926,1
6611212,28794,229.5958326098281,3314966.3848682134,1.994352651712584,1
15721304,44102,356.4679046776863,1838161.8505486865,8.552731085843845,1
23564568,43255,544.769927871278,4268577.106474582,5.520473781358486,1
15764650,9176,1717.8435218480986,14966147.114287933,1.0533539380319032,1
4525957,40896,110.66721275399173,2143812.3702485682,2.111172163576624,1
18987067,41076,462.2311025634784,6231815.241740216,3.0467955585117634,1
19200830,40205,477.56130925732475,2960802.9719410525,6.485007675945509,1
16571901,37903,437.20718130012665,10582085.197961194,1.5660336020723815,1
7734049,36051,214.5248252524132,1498482.8223289575,5.1612530252296525,1
22047458,36245,608.2728576946422,2354655.2121045273,9.363348776781029,1
6290860,10394,605.1813371813372,783058.0685993128,8.033708165797604,1
8811102,29172,302.02934219997945,2743393.5679804436,3.2117528096729906,1
23805152,37303,638.1393952391164,5189593.628018314,4.587093654400485,1
21501025,26765,803.2961593065829,5305186.825935852,4.052830881447262,1
14184259,28873,491.2467617926162,2084646.074105091,6.804156914784253,1
18250431,16025,1138.8013852489705,4486398.267837818,4.067947139431213,1
19915509,42723,466.14336204475234,7299596.1005055895,2.7283028712534656,1
20460025,33692,607.2485382720446,3403588.805509552,6.011309288266661,1
5506440,21133,260.5488785842718,1140033.0984271585,4.830070291465164,1
15229526,25496,597.3065850884418,2143260.8994304184,7.1057732654234105,1
10621504,48925,217.09324285655887,6186781.151739007,1.7168061613128924,1
21902880,6608,3314.098955969133,3023335.225250384,7.244608476450397,1
24502779,23485,1043.2929830537341,3409626.796177602,7.1863521918202595,1
24157851,11412,2116.695960746517,3099603.205674523,7.793852760177045,1
5106136,41655,122.57864413289802,1001095.6930497332,5.100547365701566,1
14862366,29415,505.24768833288005,3407488.925629485,4.36167697808567,1
8474445,4679,1810.7788461538462,1013463.7533665745,8.361862939694849,1
11546128,40842,282.69539455965526,3531317.0992682744,3.269637836373425,1
6544306,6695,977.3455794504182,1610524.1100435187,4.063463539097942,1
4023382,15235,264.0707534786033,1097907.9377931533,3.664589590350524,1
9617492,7764,1238.5694784288473,981435.2887826833,9.7994153154295,1
5342643,31175,171.37038106235565,579323.9988179946,9.222202102624253,1
12259150,21939,558.7579762989973,1629297.7734324434,7.52419244652476,1
6513614,32688,199.2601180825354,1187929.1510963785,5.483167067655823,1
10061782,39501,254.71576122727964,1076410.5478600874,9.34753196166918,1
17725266,38132,464.8274722681142,9787434.48945356,1.8110226964073008,1
24858309,47597,522.2553258540274,2989086.8128454587,8.316355648545434,1
18937570,32126,589.4596445357488,2646745.4394637253,7.155040192999092,1
22718258,18883,1203.0426816352467,4234585.6560218185,5.364930561197496,1
7818067,34746,224.9997697642962,1381588.940679117,5.6587504212049105,1
11735491,2701,4343.260917838638,2721102.444395684,4.312770738995928,1
4335983,16100,269.2989876405192,3156900.44693522,1.3734937394714033,1
5115059,21505,237.84334604296475,1599403.93256191,3.198103303276707,1
8920851,8273,1078.178752719362,1193261.1436667428,7.476025719388915,1
14175568,42621,332.588053118108,1859953.932897515,7.621461881002989,1
7346953,43816,167.67357418353606,3183842.7373243636,2.30757408771208,1
20288007,17020,1191.9397802714293,2073455.620089844,9.784635274287139,1
16844975,46320,363.65741240474085,13261858.995667242,1.2701820314560268,1
11763412,2885,4076.026334026334,2405013.6060536914,4.891203929320882,1
8771873,44271,198.13590983014095,1047767.4022418472,8.37196593559919,1
5085110,28498,178.43117302361486,3719727.70147124,1.367065120919663,1
14772941,37007,399.1823659749243,2390464.5812038677,6.179945570479929,1
21751903,34637,627.9780299093482,2939380.5481429584,7.400165662027809,1
16547682,2934,5638.051788756388,1907734.703448355,8.673995377915485,1
10210239,19907,512.871157323689,1337650.124796185,7.632966805543202,1
18578150,21293,872.459378228609,5663063.602116906,3.280582968034354,1
6916971,41750,165.67198390457713,1615450.4527696776,4.281759919124047,1
20222497,6594,3066.337680060652,3591444.157520966,5.630742429240164,1
10551381,37210,283.5554271586359,2436814.1876158877,4.329989973639797,1
16615087,18675,889.6491218676376,2111308.996850681,7.869566711828432,1
20585982,26976,763.0938206620455,2801040.2712659673,7.349405937207712,1
19791461,13204,1498.7853843241196,4976308.6823329665,3.9771369228489006,1
19531310,34593,564.5866335202636,2569031.5267336005,7.602596463591522,1
4115064,34740,118.44978555597133,473750.21382549836,8.686147003019078,1
13929458,29180,477.3468352695247,3158618.8500190526,4.409983812993447,1
18887035,44665,422.8503783638562,9843794.110666674,1.9186743228948813,1
15326932,23488,652.5153050364,3029155.526662872,5.0598035872014835,1
23881016,28898,826.3613273815703,2867313.099949588,8.32870885304429,1
21364117,32171,664.0593373119483,2689291.6106641567,7.944142953959479,1
16629915,49478,336.1004668647305,4243599.444679758,3.918822974880225,1
7729046,2999,2576.3486666666668,2134126.542312244,3.621643724849547,1
21547664,48468,444.56588747446824,2595767.8895223355,8.30107502561222,1
20747076,19040,1089.6001260438002,2782365.5510644536,7.456631998646893,1
9274033,6212,1492.6819571865444,1127556.9428624052,8.224891043158342,1
23454894,20394,1150.0315763667566,17040820.822819356,1.3763946140781882,1
4052055,39973,101.36726372141892,877223.8044996335,4.619180395259888,1
18039994,23151,779.1980822391154,3029121.716267551,5.955519681866292,1
6497838,4841,1341.9739776951674,1418877.9909898448,4.579560780604501,1
9129584,7060,1292.9590709531228,946253.5237266931,9.648137387160634,1
14206373,5300,2679.9420863987925,1901127.9589715847,7.472602216467816,1
11566169,31262,369.963503182676,1210441.8453820774,9.555328117683445,1
14431504,44075,327.4231781468373,1870533.9651028484,7.71517880414778,1
16593459,24177,686.3040367276036,2076918.3103505564,7.989461558167515,1
24288665,43225,561.8994355249156,2983981.799312472,8.139682690288614,1
6180122,39247,157.46336119037912,1330719.080812851,4.6441973284285964,1
17142777,3921,4370.92733299337,1775576.9312449745,9.654764430837735,1
19698289,14463,1361.8839186946902,2941621.5451214504,6.696404924239403,1
19329886,2469,7825.864777327935,4144061.384002236,4.664478686204125,1
16655740,26409,630.6603559257857,2066327.8722625892,8.060550420665955,1
10514849,22033,477.2101751838068,1257029.7687280762,8.364836904888445,1
4984131,26772,186.16258917566205,1313832.117817758,3.7935828576626034,1
16705449,1260,13247.77874702617,4323026.349140068,3.8642949755147877,1
18414628,43145,426.79803458026237,2005769.8440026662,9.180828027233778,1
19560141,21754,899.1101356010113,4888066.357687197,4.001611182965801,1
4945424,23203,213.12808136528184,904273.3096835774,5.468948322416481,1
19291433,25016,771.1329495942759,3318021.872970373,5.814136777443799,1
24440391,9556,2557.328764256566,6844821.97207949,3.5706393971521937,1
8036589,2924,2747.5517948717948,6314900.579059959,1.2726390383166306,1
23916048,19660,1216.4207313971822,3729751.4102383894,6.412236465505188,1
22793358,1306,17439.447589900534,2421767.818119547,9.411867574364985,1
7250060,13207,548.9142943670503,5069272.302066402,1.4301973869197435,1
21151560,10630,1989.61151349826,8441335.817986807,2.5057124199383507,1
10472345,42168,248.3422656453793,1485967.005391171,7.0474949726378515,1
13205053,15455,854.3641951345755,1747569.6383162793,7.556238510027328,1
4226884,37776,111.89040950843106,440976.2479243378,9.5852872346205,1
11339096,7655,1481.073145245559,1241166.862771639,9.135835269303568,1
4078563,5030,810.6863446630889,433671.49970128253,9.404729162071654,1
22974072,45698,502.7259239808311,2716895.6597466874,8.456000846989468,1
23778735,19242,1235.7083095151484,4284246.419046836,5.5502724806595785,1
5362270,22446,238.88581993139394,2512191.524015598,2.134498882246331,1
4901111,21079,232.50052182163188,873654.0297468178,5.609899151292562,1
8809073,8549,1030.3009356725147,943028.3109315308,9.341260381990365,1
5620706,47539,118.23108960875052,1770711.0116229523,3.174265006037501,1
4770569,24016,198.63300995128452,584222.3521456735,8.165673535904833,1
20182143,27911,723.0633061049011,3168985.8908857894,6.368644006287678,1
23520338,15690,1498.9699827926836,5188993.82441151,4.532735785760445,1
13972428,22303,626.4539096126256,1662468.2707654685,8.404628374390882,1
10216618,36595,279.17307902503006,1796341.523285644,5.687458574866675,1
17118719,32115,533.027743180969,5179962.650874234,3.304795836145814,1
17541784,23889,734.2730849727919,9296933.880970186,1.8868354045096662,1
24520598,45207,542.3951070606972,16335572.337022817,1.5010553345857802,1
6759127,7762,870.6849156254026,2832169.1106673917,2.3865548757458317,1
4627475,24434,189.37896459995906,1143210.4028946706,4.047789443030769,1
10357658,34044,304.2343369070348,2189627.488664534,4.730328813289239,1
4755724,48445,98.16546257688974,652566.7562750058,7.287720304887604,1
7482837,49621,150.79676353230423,810359.213176137,9.233975351093536,1
24708283,49764,496.49920626946647,4890417.987442573,5.052386741469744,1
21473300,33269,645.4253080853622,5697504.3137529865,3.7688957862070285,1
18053095,25187,716.7339606161664,2422331.14997628,7.452777461981935,1
11233646,8803,1275.9706951385733,3812269.2293212325,2.946708462665458,1
14756637,8257,1786.9504722693146,4640797.7165306825,3.1797630281182796,1
10102744,29133,346.76817464131256,3067731.6367730983,3.29322939428526,1
15467529,26551,582.5372476649593,1960895.6548667322,7.887991878410896,1
21454767,34092,629.3012348575954,9271113.395439466,2.314152150328974,1
4497165,31279,143.77125959079285,789397.3058948038,5.696960157347305,1
7093348,1567,4523.818877551021,1762108.8217875406,4.02548804721622,1
9244899,16919,546.388829787234,1574754.4256026605,5.870692502713219,1
5197678,4909,1058.5902240325865,575002.5618203172,9.039399726403698,1
15861743,41253,384.4898191690503,8845796.053628966,1.7931391255050197,1
15029513,5131,2928.587879968823,2212463.229524889,6.79311312361448,1
10380798,20171,514.6142177275432,1272632.4076837897,8.156949278773444,1
5235340,10470,499.98471970203417,895705.0671743308,5.844937348089209,1
15054356,22326,674.2668517937923,2145596.199383289,7.016397588850636,1
7079676,43725,161.90998490600558,1205984.4028284613,5.8704540319059255,1
14949579,6024,2481.2579253112035,4414972.300496918,3.3861093530116557,1
16319902,32770,497.99829117207287,4013851.6139797615,4.065895695585693,1
10805751,14412,749.7225421494484,4131424.704295485,2.6155023444491556,1
14367257,3369,4263.281008902077,1893921.1287626363,7.585984855339051,1
6884112,44270,155.4993562377177,1653958.5692345677,4.162203411894341,1
20534820,36109,568.6740515092772,2769382.2190628336,7.41494614165214,1
5366528,16256,330.1056775542843,587293.9300225221,9.13772086797185,1
6603927,9884,668.0755690440061,1214590.3912782671,5.437163876333528,1
23339070,2360,9885.247776365946,2449574.7804642846,9.527804656601006,1
22397100,9730,2301.623676908848,6893778.589968607,3.248885891489299,1
11999317,9463,1267.8906382079458,1833071.1151758658,6.546018264462576,1
10117250,35010,288.973465482277,6061921.641477265,1.6689839622431126,1
7464143,10797,691.2523615484349,868703.1636839213,8.59228251034186,1
11616141,14733,788.390185964436,1401718.9852352364,8.28706832279266,1
5568366,27926,199.3900526372328,705565.7158576148,7.892058634441519,1
19896106,43842,453.80348060123623,2671232.687394161,7.448286363779502,1
19810744,31436,630.1728536437955,6828074.181711382,2.901366252443768,1
13917883,4188,3322.4834089281453,2204959.583449861,6.312080776657229,1
4137837,24171,171.18306304815488,571135.8386132563,7.244926198374901,1
9990842,43120,231.6931889334663,1271797.7892707267,7.855684358225643,1
19503577,35986,541.9617361825103,3029517.473038201,6.437849318769738,1
24839391,1056,23499.896877956482,3620491.130778708,6.860779408858117,1
24283535,40986,592.4691975504428,12072670.92998074,2.011446774358385,1
21127641,1615,13074.035272277228,2377153.891316186,8.887788492440436,1
4502939,43548,103.39936623114193,556394.3898091699,8.093070459506972,1
